src_uid,dst_uid,relation_type,relative_revenue,relative_revenue_percentage,depth,direction
553b5f88-607a-5af7-aee9-9c9a1a840d6f,86244f93-8252-5809-95fe-d3dfab233b11,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,c1828f89-403d-5a9f-897a-e3d4e223b8d7,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,d0322e59-512c-53c3-b9d7-3bd97b890409,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,e15477a3-8145-59e0-9990-84007e103af3,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,e49fdb90-cc25-536a-8d14-bdf602e0dc33,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,ec10d144-2749-5d99-bf23-412b32e7fb12,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,324987fd-5ccc-527d-b6cf-65f0622d3510,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,c2d97e8f-b1a3-5eaf-ac0f-f0e0a88ef25c,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,abf35082-270c-5e48-aa3e-c38a25508347,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,c7ecf94e-876f-5353-bc2b-64f8d219f45f,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,6ea5ca14-fd5e-5820-bffe-2148eed75715,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,56008b67-18ca-5a82-acc0-0f513e583070,Supplier,,,2,suppliers
553b5f88-607a-5af7-aee9-9c9a1a840d6f,cc073ee2-56c4-562a-9459-c55fe1174c05,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,cc28d86a-9708-5ba7-a09d-c6d2e2b8ca07,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,3e4a887a-9ed3-539e-9ed8-0abc3ee8dc3c,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,45e7aa2c-c37e-55f4-9766-3df0ae9fb87a,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,eb31cb9d-52e8-5e0e-8d88-9a5d9e30402a,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,2d6b1299-dca8-5748-8b47-67bd0b310ed6,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,90996efd-bfbd-59c2-bf3d-7312349e1842,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,ebd82c1b-a6cb-542e-9cfd-30064725db29,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,73895707-9961-5c16-88a7-c0acb5b46604,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,63beb9d8-18e8-5c74-9558-ed54e0f9d9ae,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,649de54d-ac36-5390-972f-737549f5867c,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,9e164b5f-980b-58a0-ad6e-39862c56153a,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,038e0893-98f2-537a-bc10-543d9366a52e,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,470caecf-0e17-560a-b6e2-778c8c5d5c9c,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,9bcba0cf-268a-5b7e-ab61-9c1970d94f46,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,025efbd8-0542-5086-8375-876ba3fcb27a,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,34a90992-d0ae-5206-aed8-1f936014a093,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,48332bda-02b0-5866-aa4b-7a5d5f5185c2,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,84dd956e-0172-51de-b08b-ab9182b6fbcc,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,4bc36368-a524-594e-9f3c-91e560e400d3,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,866fa55e-0712-5a8f-811e-5c40a46f6e1e,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,749944e2-e756-5683-8a01-bf3e0d41fe07,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,f06eba5d-d32b-56a5-9144-6cefb665e593,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,ca1ebf19-525c-5db3-8524-09224aefa9db,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,e8f78cfd-d42c-5603-9d53-f78819f2cb70,Supplier,,,2,suppliers
59b50389-b4bb-52eb-af3a-757d80f9f061,fe925bc6-c613-5648-a576-ca5592db2d94,Supplier,,,2,suppliers
6131a210-f184-5fcd-b775-b554fc46b145,a6552c54-688d-59bb-a564-5a3bd33bfa76,Supplier,,,2,suppliers
765b8a4d-7285-5e3c-87ce-9dea0ce0b455,10797bd1-6983-5587-b20e-80174a93501c,Supplier,,0.04,2,suppliers
78c17a61-6559-507c-8e29-fd5f79577119,2d6b1299-dca8-5748-8b47-67bd0b310ed6,Supplier,,,2,suppliers
78c17a61-6559-507c-8e29-fd5f79577119,a73dbce4-d5cd-512b-bd2f-67124f4739e4,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,88766e18-e3ef-5a6d-81b6-2d49ec142624,Supplier,,0.76,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,4b5f8baf-d6d3-5c4c-a184-d90afdedf142,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,068b0117-a738-523d-b0c8-bddf32624beb,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,c1a2037d-3aba-5804-8e00-76cc7483a80c,Supplier,,1.93,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,5902c364-aa12-57a2-88b2-aff2cafda7ac,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,7581d2ea-77ee-5670-a6ca-a1510f96d545,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,0e6ec3e6-d56a-57fc-be4d-6c91cbdaa27f,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,434e02fd-899d-5794-bb9b-b376cebd23b2,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,ce7c08c0-618b-57af-be2f-cb5ab8b382e7,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,e0cc54f7-a4c5-5a5c-b4a3-9293895e7d93,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,59b50389-b4bb-52eb-af3a-757d80f9f061,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,94eeec26-0249-542e-be80-f7d30c2ad2f6,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,07909485-bf62-5d5e-a802-472d7890146e,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,24548b25-5ff7-5113-b387-877301f0a1a6,Supplier,,11.0,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,979392c3-99b1-5b0e-902f-f81d3d411309,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,b6106a2d-0211-5f51-9599-7478f73eebd6,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,2610a88a-02d9-542c-82f3-b6eca263e774,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,994d098c-7b3b-5269-85ae-135425717691,Supplier,,,2,suppliers
7eb40861-55f5-5f65-acbd-1c40c25db58f,efb860c0-476c-572a-a4b0-fce2810fc6b9,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,6cacfcce-55ca-5c52-b68a-cd945a0d19ad,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,e6539a0f-04ef-5e1e-b42a-78ea110bc722,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,e073211c-215a-5fe7-b6b1-519167297a42,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,258cc2a6-5e0a-5669-b464-3cb55d2ec1c1,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,0a71fc16-0397-54c2-83e2-5b1ca3b6a4be,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,50d61a96-bde9-50d7-95f5-4e8d02349b70,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,0d2c7d91-12ca-5a20-931f-3227e846c7fd,Supplier,,,2,suppliers
8240d264-1e8f-5ee5-946b-056ddeb7b939,a84f924f-029a-504f-8c50-97339daa24e5,Supplier,,,2,suppliers
83acbe2f-18f1-5d96-b6f0-ae985ab6da5f,333701de-f797-5d38-ac97-d2c1fc73ceeb,Supplier,,,2,suppliers
83acbe2f-18f1-5d96-b6f0-ae985ab6da5f,a7c3c5c1-237f-5e02-b7f9-362dbbc99a33,Supplier,,,2,suppliers
88925dcb-631d-5f03-8e49-b4a8ff86959d,aed69b5d-4947-5535-9bb5-f75694387530,Supplier,,,2,suppliers
88925dcb-631d-5f03-8e49-b4a8ff86959d,047159ff-5c81-592f-9263-a74f301620bd,Supplier,,,2,suppliers
8c6c6e46-dc43-5f45-971b-d707101448be,cd71cf62-8119-5848-b40b-39c7ab59f4a5,Supplier,,,2,suppliers
8c6c6e46-dc43-5f45-971b-d707101448be,8d6862ba-23d3-5d86-86d4-378e336c454c,Supplier,,,2,suppliers
91b8a1f5-cf78-54b4-b4a6-3e0897d7a719,0235c66b-05cf-59b1-8483-3ef5c5eb7a7f,Supplier,,,2,suppliers
950d1ccf-0f37-599a-9c19-3d3bf63260d1,435fb5cc-4fc4-5113-8232-16f76970997d,Supplier,,,2,suppliers
950d1ccf-0f37-599a-9c19-3d3bf63260d1,be94113c-940b-5f58-a97c-406ba63c0c07,Supplier,,,2,suppliers
9a6a9536-bd2d-570a-bafb-9d1bcec86cd0,99d9ef37-5418-5870-b1b4-ed8678605c30,Supplier,,,2,suppliers
9fe62878-496d-5874-8dfe-344a344ba0ec,3506e272-f2c2-53c2-8756-1b504d3ce41b,Supplier,,,2,suppliers
9fe62878-496d-5874-8dfe-344a344ba0ec,a6d0c168-f503-5e6b-869b-28baa1b2eb7c,Supplier,,,2,suppliers
9fe62878-496d-5874-8dfe-344a344ba0ec,21df57ea-39ba-529e-a60a-ac0bfb37aaab,Supplier,,,2,suppliers
a323f47f-7a85-55b8-b2f6-cd5d8bd8b012,d05128cd-98be-5553-8d01-458e13b7c07a,Supplier,,,2,suppliers
a323f47f-7a85-55b8-b2f6-cd5d8bd8b012,000b4334-30a5-5db0-aa23-c22c9af4f2c4,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,85036a3a-4044-563c-ab5f-be0861894122,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,ec346281-2ce7-584a-84a9-32038e64e7db,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,a5cee93c-9679-59af-adc8-fc1fcb470290,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,5229c368-0188-59b1-a354-6d4e195bc25e,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,874a8377-1d19-58b1-aa4a-0e86149d6326,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,9b2a1159-6f4b-56ab-a1ad-2bedb4784f15,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,8ed1e43a-c128-5af5-8575-10d6de82dd53,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,ba0b0988-0121-56e0-a907-0ebb03641ae5,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,93909ac1-a9f6-5428-8c88-465106619c1b,Supplier,,,2,suppliers
a4d66718-26cb-584e-8f36-714b18633a5d,324987fd-5ccc-527d-b6cf-65f0622d3510,Supplier,,,2,suppliers
a90f87ab-0373-5960-b73b-8534d8caf546,c52b8073-c4d4-5d6f-95ca-f662fca50228,Supplier,,,2,suppliers
a90f87ab-0373-5960-b73b-8534d8caf546,3c39ac08-efa9-5c19-b1a4-e5888bffbde6,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,2a12b863-c116-5c71-b288-e9d5629d500c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,003330b3-bd56-5d1d-b91a-cb008dbe3600,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,2d6b1299-dca8-5748-8b47-67bd0b310ed6,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,047159ff-5c81-592f-9263-a74f301620bd,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,3ffbe759-274a-596d-8858-e793a715c69a,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,0ed3d16a-8f2b-5d96-9d2d-eb17b96babd6,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,39fb6522-8239-53b9-96a6-4d556c6ef966,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,592b0682-6c27-51bb-8cc8-084b5fc4926c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,5d4bcecb-63f9-57fa-a1a5-c94ca11f88d3,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,65bf4c6e-b062-5852-beab-c2964711cafa,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,7972985e-ef3b-510a-9dd4-38b714f74941,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,8535135c-1e7c-551e-844c-256f96446cba,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,886a04be-1c6d-54ab-abaa-50f37aa684c8,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,8e8f2971-3ed2-5f2b-bf02-09d4c93b533a,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,9802b844-faf3-5e55-95a9-f6a76d146d40,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a597566e-19f4-5e0d-b121-81ac9a5565f4,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a5cee93c-9679-59af-adc8-fc1fcb470290,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a73dbce4-d5cd-512b-bd2f-67124f4739e4,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,aa207bef-ae49-5169-ac4c-7d262b104ab3,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,aed69b5d-4947-5535-9bb5-f75694387530,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,b4688879-ec8e-5baf-b836-50f312ec103a,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,ab3bae59-5fe5-5e34-abc2-a9b1e6962db1,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,c31850c7-28f3-5c37-b2e0-f80f54306c55,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,c52b8073-c4d4-5d6f-95ca-f662fca50228,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,e322e059-3979-50cb-b52d-89e72da4bc5d,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,e90becc0-510c-528e-b28a-d209e0df00f7,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,e66c0b50-6260-54d4-9702-21fd9ec98ca1,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,cafc1171-ddc2-518b-b0a5-3653a78e82c4,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,cf902c3b-3fc3-588a-a1d2-166322d79199,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,e1c58fd4-73a0-56b9-822e-a5ea7371f247,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,17bb2c5c-97a4-5d39-81f3-0ed85fb20401,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,8f6cd00d-8620-52d2-a41d-04e28a4bc9e1,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,f24bd95c-6878-5c4b-b17d-0ec5b81834b3,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,1e3f97f9-a6c6-5bf7-bf87-95e02605f108,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,1f558d34-ec23-5af2-9ba7-d395de7525c9,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,fdbd7fb4-2fc0-5f64-aa44-54a73280fdcb,Supplier,8.1,20.2,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,31736e2f-175c-52b1-b6eb-c8105c2f96d0,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,3a81270d-0323-5fe0-8af4-9925099021ab,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a3e1c776-2da9-59e4-b541-d683d632a030,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,ac4bd2a0-b7a3-50c6-8a14-cf4457f4630d,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,029ed7b9-a3d2-5c41-88b4-2be1db66ebf8,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,21df57ea-39ba-529e-a60a-ac0bfb37aaab,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,530a9c24-0245-5521-bcb0-d4de2fa61058,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,5b9a7912-ddb6-5944-a38b-aa1a8d97a3c6,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,e9f5d372-a2f7-5fe7-bf5f-2054ca54c0bb,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,40ddd0d3-f0a4-59a5-91a1-bb5c1651f7cd,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,13b604b4-94bf-5987-b423-3d1916907934,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,113a46b1-9704-5631-9cab-a0770d21b133,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,4a2e07db-3cd1-572a-8e4b-d9915bf28842,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,6cec7f35-0439-5cab-9d75-b61b7240ac4c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,aa47a9e7-36ab-5a91-b4f6-7be6bfab934a,Supplier,34.5,14.2,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,acb87673-be20-5247-9076-27fcd554058e,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,b8bf7b4b-0fe6-5b73-a5a0-d0c9124808e8,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,b90643bb-51ff-5aec-9d38-a45e75be4442,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,cb3df95d-c711-5fc1-9114-227446354121,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,ee9d16d8-ede2-5ebc-b712-6d3b3ab6db28,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,f6c99621-bc2b-5bc6-bfaa-25153238c1bd,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,e4c5622d-76fe-552c-bc21-dd80e6013acb,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,cd71cf62-8119-5848-b40b-39c7ab59f4a5,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,fdfc7816-6651-5cca-bf2b-a1a58d500a0d,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,24e667c5-658a-5a2c-a22d-248f8d421d02,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,5588d562-e579-55ff-b859-4947eb8a0d3a,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,5a1c3d3c-51a0-54b9-94ed-60e6ca2f3a99,Supplier,5.5,0.15,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,6dcdfa1c-a105-50ca-bbae-cd74f7f32dea,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,6435b98e-5c4f-5d0d-bc6f-0b5da8f0f2e9,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,8d6862ba-23d3-5d86-86d4-378e336c454c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,858d0f8c-9d45-5acd-9d4c-068ae0e9eb56,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a2a58f54-b9a8-5610-a23f-bf8b17297fbd,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,afaa056b-702e-527e-9a42-22ecef4dbe22,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,b4c90b87-34c6-5fb5-a1d2-6e733b3f09c8,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,c21b84f9-2cac-5114-8dd4-5e8b1bd38a86,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,b1b54020-76aa-5359-8670-e6ede8d64d00,Supplier,7.9,3.0,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,b1ede9a4-987f-5637-96b8-776c2e891172,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,c690c302-aca3-5daf-89f8-523df62d122e,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,dc9ffe39-4a12-54c4-afe5-e10b1bb58650,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,ed23a4d1-a288-5ccc-b6d6-8e1adf2b937c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,f2be22ce-a5b0-5a89-be1a-80ab83251d81,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,f6b7da9d-8532-5db7-878d-9b87b345e948,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,17429131-edf8-5cb4-be38-ed5abde43716,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,37cec593-f30d-587a-b90e-afd684952024,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,2ac4d0eb-6335-5d2b-bf64-2355190a2768,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,5e709c45-9706-5e31-bf09-791720895509,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,77ea13ba-a414-524c-88c6-66d8a8d1808e,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,7a25c58f-575c-5695-a989-f99f0be809f0,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,7da502b4-35a2-5d4a-80a2-6397196f8c48,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a48ba95b-5313-5143-bed8-00ac8428ba8b,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,cd88b93c-dcb6-59af-a0df-5636ce32bc09,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,d83b8d38-bc0d-5be0-a748-5db058ecfd7f,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,dc3eee8f-1f71-53d6-bc3d-e602e71a20ba,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,f2795b52-3198-559e-8cef-ab5253432f3c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,0683aef8-5821-5409-9466-5a46079ead2c,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,2250bbdd-309a-553d-a30b-9835a2d330c9,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,2f3f435e-86b4-5a64-b962-2e1d6552377a,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,4ce6de91-8462-54fc-9888-10c104399760,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,770a1b32-cefd-54d3-8efe-5e8dfe94feca,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,8c6c6e46-dc43-5f45-971b-d707101448be,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a323f47f-7a85-55b8-b2f6-cd5d8bd8b012,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,8c8c6e59-14c2-55bd-b840-7fdae6d0bfa9,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,bdd8275e-a4d5-5915-b38c-f20799197f92,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,d2c1dbb8-27e3-5899-be12-2493db2b206d,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,d8cc4656-b8a1-5150-8098-90b46540cde6,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,f9c21f2d-95e9-51c8-ba97-98dccdc44165,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,16791cb0-7a9d-5b6c-aa2b-f74dadb694e7,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,191af2e4-d9d1-5e8c-9288-d8e0c46c4c85,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,4550454a-24f8-5c5c-ba15-010209e95cb1,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,75ccd326-aa5a-5abc-8bb9-b723a8c5ee39,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,883899e2-a41c-5bf9-8b7d-9306becc03ac,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,a4dbe5b7-20af-5c77-9f5d-5c4b1345de76,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,ab42a81c-ef3f-5b45-b8a3-bbe2a4a2d55f,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,c3f6d6ac-4dc9-5c25-a993-ebbad97ea848,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,c91c67ed-9029-58ee-b88d-2712d371d85e,Supplier,,,2,suppliers
ae41c544-399d-5d39-9c22-bec6c4779996,df165615-aaef-5805-beda-a4010f61d723,Supplier,,,2,suppliers
